"date","day","field","harvest","plant","shoot","shoot_height"
2017-07-18,44,"B","N","2","5",7.8
2017-07-18,44,"B","N","2","6",6
2017-07-18,44,"B","N","2","7",2.6
2017-07-18,44,"B","N","3","1",5.2
2017-07-18,44,"B","N","3","2",7
2017-07-18,44,"B","N","3","3",4.9
2017-07-18,44,"B","N","3","4",5.1
2017-07-18,44,"B","N","3","5",4.2
2017-07-18,44,"B","N","3","6",8.1
2017-07-18,44,"B","N","3","7",5.6
2017-07-18,44,"B","N","4","1",7.5
2017-07-18,44,"B","N","4","2",3.6
2017-07-18,44,"B","N","4","3",5.6
2017-07-18,44,"B","N","4","4",6.3
2017-07-18,44,"B","N","4","5",4.7
2017-07-18,44,"B","N","4","6",3.4
2017-07-18,44,"B","N","4","7",6
2017-07-18,44,"B","N","5","1",4.5
2017-07-18,44,"B","N","5","2",2.3
2017-07-18,44,"B","N","5","3",5.2
2017-07-18,44,"B","N","5","4",3
2017-07-18,44,"B","N","5","5",3.6
2017-07-18,44,"B","N","5","6",4.6
2017-07-18,44,"B","N","5","7",6.6
2017-07-18,44,"B","N","6","1",4
2017-07-18,44,"B","N","6","2",5.1
2017-07-18,44,"B","N","6","3",3.8
2017-07-18,44,"B","N","6","4",2.5
2017-07-18,44,"B","N","6","5",4.2
2017-07-18,44,"B","N","6","6",5.1
2017-07-18,44,"B","N","6","7",6
2017-07-18,44,"B","N","7","1",5.6
2017-07-18,44,"B","N","7","2",2.7
2017-07-18,44,"B","N","7","3",6.4
2017-07-18,44,"B","N","7","4",3.2
2017-07-18,44,"B","N","7","5",4.9
2017-07-18,44,"B","N","7","6",8.5
2017-07-18,44,"B","N","7","7",6
2017-07-18,44,"B","N","8","1",4.7
2017-07-18,44,"B","N","8","2",5.1
2017-07-18,44,"B","N","8","3",4
2017-07-18,44,"B","N","8","4",3.4
2017-07-18,44,"B","N","8","5",2.8
2017-07-18,44,"B","N","8","6",6.1
2017-07-18,44,"B","N","8","7",4
2017-07-18,44,"B","N","9","1",2.8
2017-07-18,44,"B","N","9","2",2.8
2017-07-18,44,"B","N","9","3",5.7
2017-07-18,44,"B","N","9","4",2.5
2017-07-18,44,"B","N","9","5",4.3
2017-07-18,44,"B","N","9","6",2.5
2017-07-18,44,"B","N","9","7",3
2017-07-18,44,"B","N","10","1",4.6
2017-07-18,44,"B","N","10","2",6.1
2017-07-18,44,"B","N","10","3",3.7
2017-07-18,44,"B","N","10","4",2.7
2017-07-18,44,"B","N","10","5",3.4
2017-07-18,44,"B","N","10","6",4.9
2017-07-18,44,"B","N","10","7",7.3
2017-07-19,45,"A","N","1","1",6.4
2017-07-19,45,"A","N","1","2",5.2
2017-07-19,45,"A","N","1","3",7.2
2017-07-19,45,"A","N","1","4",7.2
2017-07-19,45,"A","N","1","5",6
2017-07-19,45,"A","N","1","6",5.6
2017-07-19,45,"A","N","1","7",7.6
2017-07-19,45,"A","N","2","1",5.1
2017-07-19,45,"A","N","2","2",3.8
2017-07-19,45,"A","N","2","3",4
2017-07-19,45,"A","N","2","4",9.9
2017-07-19,45,"A","N","2","5",8.9
2017-07-19,45,"A","N","2","6",3
2017-07-19,45,"A","N","2","7",12
2017-07-19,45,"A","N","3","1",4.6
2017-07-19,45,"A","N","3","2",6.1
2017-07-19,45,"A","N","3","3",9
2017-07-19,45,"A","N","3","4",4.5
2017-07-19,45,"A","N","3","5",6.2
2017-07-19,45,"A","N","3","6",9.3
2017-07-19,45,"A","N","3","7",7.1
2017-07-19,45,"A","N","4","1",4.4
2017-07-19,45,"A","N","4","2",6.7
2017-07-19,45,"A","N","4","3",3.2
2017-07-19,45,"A","N","4","4",6.5
2017-07-19,45,"A","N","4","5",5.5
2017-07-19,45,"A","N","4","6",5.5
2017-07-19,45,"A","N","4","7",5.4
2017-07-19,45,"A","N","5","1",4.5
2017-07-19,45,"A","N","5","2",6.9
2017-07-19,45,"A","N","5","3",5.3
2017-07-19,45,"A","N","5","4",3.6
2017-07-19,45,"A","N","5","5",4.1
2017-07-19,45,"A","N","5","6",3.5
2017-07-19,45,"A","N","5","7",4.7
2017-07-19,45,"A","N","6","1",6.5
2017-07-19,45,"A","N","6","2",11
2017-07-19,45,"A","N","6","3",5.5
2017-07-19,45,"A","N","6","4",8.2
2017-07-19,45,"A","N","6","5",6.1
2017-07-19,45,"A","N","6","6",5.1
2017-07-19,45,"A","N","6","7",2.6
2017-07-19,45,"A","N","7","1",8
2017-07-19,45,"A","N","7","2",5.1
2017-07-19,45,"A","N","7","3",9
2017-07-19,45,"A","N","7","4",7.9
2017-07-19,45,"A","N","7","5",9.1
2017-07-19,45,"A","N","7","6",12.6
2017-07-19,45,"A","N","7","7",3.3
2017-07-19,45,"A","N","8","1",5.2
2017-07-19,45,"A","N","8","2",7.8
2017-07-19,45,"A","N","8","3",6.6
2017-07-19,45,"A","N","8","4",6
2017-07-19,45,"A","N","8","5",7.5
2017-07-19,45,"A","N","8","6",7.2
2017-07-19,45,"A","N","8","7",8
2017-07-19,45,"A","N","9","1",8.2
2017-07-19,45,"A","N","9","2",5
2017-07-19,45,"A","N","9","3",6
2017-07-19,45,"A","N","9","4",5.5
2017-07-19,45,"A","N","9","5",9.1
2017-07-19,45,"A","N","9","6",7.5
2017-07-19,45,"A","N","9","7",9.6
2017-07-19,45,"A","N","10","1",11.9
2017-07-19,45,"A","N","10","2",7.5
2017-07-19,45,"A","N","10","3",5.5
2017-07-19,45,"A","N","10","4",7.3
2017-07-19,45,"A","N","10","5",10.7
2017-07-19,45,"A","N","10","6",4.3
2017-07-19,45,"A","N","10","7",9
2017-07-19,45,"B","N","1","1",4.9
2017-07-19,45,"B","N","1","2",5.6
2017-07-19,45,"B","N","1","3",8
2017-07-19,45,"B","N","1","4",6
2017-07-19,45,"B","N","1","5",2.9
2017-07-19,45,"B","N","1","6",5
2017-07-19,45,"B","N","1","7",2.7
2017-07-19,45,"B","N","2","1",3.3
2017-07-19,45,"B","N","2","2",5.9
2017-07-19,45,"B","N","2","3",6.5
2017-07-19,45,"B","N","2","4",5.3
2017-07-19,45,"B","N","2","5",8.2
2017-07-19,45,"B","N","2","6",6.7
2017-07-19,45,"B","N","2","7",3
2017-07-19,45,"B","N","3","1",5.5
2017-07-19,45,"B","N","3","2",7.9
2017-07-19,45,"B","N","3","3",5
2017-07-19,45,"B","N","3","4",5.5
2017-07-19,45,"B","N","3","5",4.5
2017-07-19,45,"B","N","3","6",8.2
2017-07-19,45,"B","N","3","7",6
2017-07-19,45,"B","N","4","1",8.2
2017-07-19,45,"B","N","4","2",4
2017-07-19,45,"B","N","4","3",6
2017-07-19,45,"B","N","4","4",7
2017-07-19,45,"B","N","4","5",5.1
2017-07-19,45,"B","N","4","6",3.7
2017-07-19,45,"B","N","4","7",6.4
2017-07-19,45,"B","N","5","1",5
2017-07-19,45,"B","N","5","2",2.3
2017-07-19,45,"B","N","5","3",5.8
2017-07-19,45,"B","N","5","4",3.1
2017-07-19,45,"B","N","5","5",4.2
2017-07-19,45,"B","N","5","6",5
2017-07-19,45,"B","N","5","7",7
2017-07-19,45,"B","N","6","1",4.2
2017-07-19,45,"B","N","6","2",5.4
2017-07-19,45,"B","N","6","3",3.8
2017-07-19,45,"B","N","6","4",2.5
2017-07-19,45,"B","N","6","5",4.2
2017-07-19,45,"B","N","6","6",5.9
2017-07-19,45,"B","N","6","7",6.3
2017-07-19,45,"B","N","7","1",6.1
2017-07-19,45,"B","N","7","2",2.7
2017-07-19,45,"B","N","7","3",6.5
2017-07-19,45,"B","N","7","4",3.4
2017-07-19,45,"B","N","7","5",5.1
2017-07-19,45,"B","N","7","6",8.6
2017-07-19,45,"B","N","7","7",6.5
2017-07-19,45,"B","N","8","1",4.9
2017-07-19,45,"B","N","8","2",5
2017-07-19,45,"B","N","8","3",4
2017-07-19,45,"B","N","8","4",3.7
2017-07-19,45,"B","N","8","5",3
2017-07-19,45,"B","N","8","6",6.6
2017-07-19,45,"B","N","8","7",4.2
2017-07-19,45,"B","N","9","1",3.1
2017-07-19,45,"B","N","9","2",3
2017-07-19,45,"B","N","9","3",6.2
2017-07-19,45,"B","N","9","4",2.5
2017-07-19,45,"B","N","9","5",4.5
2017-07-19,45,"B","N","9","6",2.5
2017-07-19,45,"B","N","9","7",3
2017-07-19,45,"B","N","10","1",4.6
2017-07-19,45,"B","N","10","2",6.7
2017-07-19,45,"B","N","10","3",4
2017-07-19,45,"B","N","10","4",2.6
2017-07-19,45,"B","N","10","5",3.6
2017-07-19,45,"B","N","10","6",5.3
2017-07-19,45,"B","N","10","7",7.7
2017-07-20,46,"A","N","1","1",6.9
2017-07-20,46,"A","N","1","2",5.2
2017-07-20,46,"A","N","1","3",7.5
2017-07-20,46,"A","N","1","4",7.3
2017-07-20,46,"A","N","1","5",6.1
2017-07-20,46,"A","N","1","6",5.8
2017-07-20,46,"A","N","1","7",7.8
2017-07-20,46,"A","N","2","1",5.5
2017-07-20,46,"A","N","2","2",3.9
2017-07-20,46,"A","N","2","3",4
2017-07-20,46,"A","N","2","4",10.6
2017-07-20,46,"A","N","2","5",9.1
2017-07-20,46,"A","N","2","6",3
2017-07-20,46,"A","N","2","7",13
2017-07-20,46,"A","N","3","1",5
2017-07-20,46,"A","N","3","2",6.3
2017-07-20,46,"A","N","3","3",9.5
2017-07-20,46,"A","N","3","4",4.6
2017-07-20,46,"A","N","3","5",6.9
2017-07-20,46,"A","N","3","6",9.9
2017-07-20,46,"A","N","3","7",7.1
2017-07-20,46,"A","N","4","1",4.5
2017-07-20,46,"A","N","4","2",7.3
2017-07-20,46,"A","N","4","3",3.3
2017-07-20,46,"A","N","4","4",6.7
2017-07-20,46,"A","N","4","5",5.8
2017-07-20,46,"A","N","4","6",6
2017-07-20,46,"A","N","4","7",5.4
2017-07-20,46,"A","N","5","1",4.6
2017-07-20,46,"A","N","5","2",7.1
2017-07-20,46,"A","N","5","3",5.7
2017-07-20,46,"A","N","5","4",3.9
2017-07-20,46,"A","N","5","5",4
2017-07-20,46,"A","N","5","6",3.9
2017-07-20,46,"A","N","5","7",4.6
2017-07-20,46,"A","N","6","1",7
2017-07-20,46,"A","N","6","2",12
2017-07-20,46,"A","N","6","3",6
2017-07-20,46,"A","N","6","4",8.6
2017-07-20,46,"A","N","6","5",6.7
2017-07-20,46,"A","N","6","6",5.5
2017-07-20,46,"A","N","6","7",2.6
2017-07-20,46,"A","N","7","1",8.7
2017-07-20,46,"A","N","7","2",5.3
2017-07-20,46,"A","N","7","3",9.4
2017-07-20,46,"A","N","7","4",8
2017-07-20,46,"A","N","7","5",9.5
2017-07-20,46,"A","N","7","6",13.3
2017-07-20,46,"A","N","7","7",3.6
2017-07-20,46,"A","N","8","1",5.5
2017-07-20,46,"A","N","8","2",8.2
2017-07-20,46,"A","N","8","3",7
2017-07-20,46,"A","N","8","4",6.4
2017-07-20,46,"A","N","8","5",7.9
2017-07-20,46,"A","N","8","6",7.5
2017-07-20,46,"A","N","8","7",8.1
2017-07-20,46,"A","N","9","1",8.5
2017-07-20,46,"A","N","9","2",5.2
2017-07-20,46,"A","N","9","3",6.1
2017-07-20,46,"A","N","9","4",5.9
2017-07-20,46,"A","N","9","5",9.5
2017-07-20,46,"A","N","9","6",7.8
2017-07-20,46,"A","N","9","7",10.6
2017-07-20,46,"A","N","10","1",13.1
2017-07-20,46,"A","N","10","2",8.5
2017-07-20,46,"A","N","10","3",6
2017-07-20,46,"A","N","10","4",NA
2017-07-20,46,"A","N","10","5",11.2
2017-07-20,46,"A","N","10","6",4.4
2017-07-20,46,"A","N","10","7",9.7
2017-07-20,46,"B","N","1","1",5.5
2017-07-20,46,"B","N","1","2",5.8
2017-07-20,46,"B","N","1","3",8.1
2017-07-20,46,"B","N","1","4",6.4
2017-07-20,46,"B","N","1","5",3.2
2017-07-20,46,"B","N","1","6",5.2
2017-07-20,46,"B","N","1","7",2.9
2017-07-20,46,"B","N","2","1",3.4
2017-07-20,46,"B","N","2","2",6.2
2017-07-20,46,"B","N","2","3",7.4
2017-07-20,46,"B","N","2","4",5.6
2017-07-20,46,"B","N","2","5",8.6
2017-07-20,46,"B","N","2","6",7.7
2017-07-20,46,"B","N","2","7",3
2017-07-20,46,"B","N","3","1",6
2017-07-20,46,"B","N","3","2",8.7
2017-07-20,46,"B","N","3","3",5.3
2017-07-20,46,"B","N","3","4",5.7
2017-07-20,46,"B","N","3","5",5.2
2017-07-20,46,"B","N","3","6",8.3
2017-07-20,46,"B","N","3","7",6.2
2017-07-20,46,"B","N","4","1",8.5
2017-07-20,46,"B","N","4","2",4
2017-07-20,46,"B","N","4","3",6.1
2017-07-20,46,"B","N","4","4",7.5
2017-07-20,46,"B","N","4","5",5.4
2017-07-20,46,"B","N","4","6",4
2017-07-20,46,"B","N","4","7",7
2017-07-20,46,"B","N","5","1",5.5
2017-07-20,46,"B","N","5","2",2.4
2017-07-20,46,"B","N","5","3",5.9
2017-07-20,46,"B","N","5","4",3.1
2017-07-20,46,"B","N","5","5",4.5
2017-07-20,46,"B","N","5","6",5.2
2017-07-20,46,"B","N","5","7",7.5
2017-07-20,46,"B","N","6","1",4.4
2017-07-20,46,"B","N","6","2",5.5
2017-07-20,46,"B","N","6","3",4
2017-07-20,46,"B","N","6","4",2.7
2017-07-20,46,"B","N","6","5",4.5
2017-07-20,46,"B","N","6","6",6.8
2017-07-20,46,"B","N","6","7",6.5
2017-07-20,46,"B","N","7","1",6.4
2017-07-20,46,"B","N","7","2",3
2017-07-20,46,"B","N","7","3",7.2
2017-07-20,46,"B","N","7","4",3.5
2017-07-20,46,"B","N","7","5",5.5
2017-07-20,46,"B","N","7","6",8.8
2017-07-20,46,"B","N","7","7",6.6
2017-07-20,46,"B","N","8","1",5.1
2017-07-20,46,"B","N","8","2",5.5
2017-07-20,46,"B","N","8","3",4.3
2017-07-20,46,"B","N","8","4",3.5
2017-07-20,46,"B","N","8","5",3.1
2017-07-20,46,"B","N","8","6",7.1
2017-07-20,46,"B","N","8","7",4.5
2017-07-20,46,"B","N","9","1",3.3
2017-07-20,46,"B","N","9","2",1.8
2017-07-20,46,"B","N","9","3",6.1
2017-07-20,46,"B","N","9","4",2.5
2017-07-20,46,"B","N","9","5",4.8
2017-07-20,46,"B","N","9","6",2.5
2017-07-20,46,"B","N","9","7",3.2
2017-07-20,46,"B","N","10","1",4.9
2017-07-20,46,"B","N","10","2",6.9
2017-07-20,46,"B","N","10","3",4
2017-07-20,46,"B","N","10","4",3.1
2017-07-20,46,"B","N","10","5",3.7
2017-07-20,46,"B","N","10","6",5.5
2017-07-20,46,"B","N","10","7",7.8
2017-07-21,47,"A","N","1","1",7.5
2017-07-21,47,"A","N","1","2",5
2017-07-21,47,"A","N","1","3",7.8
2017-07-21,47,"A","N","1","4",7.6
2017-07-21,47,"A","N","1","5",6.3
2017-07-21,47,"A","N","1","6",6.5
2017-07-21,47,"A","N","1","7",8
2017-07-21,47,"A","N","2","1",5.4
2017-07-21,47,"A","N","2","2",4
2017-07-21,47,"A","N","2","3",4.2
2017-07-21,47,"A","N","2","4",11.5
2017-07-21,47,"A","N","2","5",9.9
2017-07-21,47,"A","N","2","6",3
2017-07-21,47,"A","N","2","7",13.8
2017-07-21,47,"A","N","3","1",5.2
2017-07-21,47,"A","N","3","2",7
2017-07-21,47,"A","N","3","3",9.9
2017-07-21,47,"A","N","3","4",5
2017-07-21,47,"A","N","3","5",7.4
2017-07-21,47,"A","N","3","6",10.8
2017-07-21,47,"A","N","3","7",7.7
2017-07-21,47,"A","N","4","1",4.8
2017-07-21,47,"A","N","4","2",7.8
2017-07-21,47,"A","N","4","3",3.1
2017-07-21,47,"A","N","4","4",7.3
2017-07-21,47,"A","N","4","5",6
2017-07-21,47,"A","N","4","6",5.8
2017-07-21,47,"A","N","4","7",5.5
2017-07-21,47,"A","N","5","1",4.7
2017-07-21,47,"A","N","5","2",7.4
2017-07-21,47,"A","N","5","3",6
2017-07-21,47,"A","N","5","4",3.9
2017-07-21,47,"A","N","5","5",4.4
2017-07-21,47,"A","N","5","6",4.3
2017-07-21,47,"A","N","5","7",4.8
2017-07-21,47,"A","N","6","1",7.4
2017-07-21,47,"A","N","6","2",13.3
2017-07-21,47,"A","N","6","3",6.1
2017-07-21,47,"A","N","6","4",8.9
2017-07-21,47,"A","N","6","5",6.9
2017-07-21,47,"A","N","6","6",5.7
2017-07-21,47,"A","N","6","7",2.5
2017-07-21,47,"A","N","7","1",9
2017-07-21,47,"A","N","7","2",5.4
2017-07-21,47,"A","N","7","3",9.5
2017-07-21,47,"A","N","7","4",8.3
2017-07-21,47,"A","N","7","5",9.9
2017-07-21,47,"A","N","7","6",13.7
2017-07-21,47,"A","N","7","7",4.1
2017-07-21,47,"A","N","8","1",5.9
2017-07-21,47,"A","N","8","2",8.4
2017-07-21,47,"A","N","8","3",7.3
2017-07-21,47,"A","N","8","4",6.5
2017-07-21,47,"A","N","8","5",8.8
2017-07-21,47,"A","N","8","6",7.9
2017-07-21,47,"A","N","8","7",8.5
2017-07-21,47,"A","N","9","1",9
2017-07-21,47,"A","N","9","2",5.3
2017-07-21,47,"A","N","9","3",6.5
2017-07-21,47,"A","N","9","4",6.5
2017-07-21,47,"A","N","9","5",10
2017-07-21,47,"A","N","9","6",8
2017-07-21,47,"A","N","9","7",11.1
2017-07-21,47,"A","N","10","1",13.8
2017-07-21,47,"A","N","10","2",8.9
2017-07-21,47,"A","N","10","3",6.3
2017-07-21,47,"A","N","10","4",NA
2017-07-21,47,"A","N","10","5",11.5
2017-07-21,47,"A","N","10","6",4.8
2017-07-21,47,"A","N","10","7",10.3
2017-07-21,47,"B","N","1","1",5.7
2017-07-21,47,"B","N","1","2",6.1
2017-07-21,47,"B","N","1","3",8.5
2017-07-21,47,"B","N","1","4",6.7
2017-07-21,47,"B","N","1","5",3.4
2017-07-21,47,"B","N","1","6",5.5
2017-07-21,47,"B","N","1","7",2.9
2017-07-21,47,"B","N","2","1",3.5
2017-07-21,47,"B","N","2","2",6.9
2017-07-21,47,"B","N","2","3",7.9
2017-07-21,47,"B","N","2","4",6
2017-07-21,47,"B","N","2","5",9.2
2017-07-21,47,"B","N","2","6",8.1
2017-07-21,47,"B","N","2","7",3
2017-07-21,47,"B","N","3","1",6.3
2017-07-21,47,"B","N","3","2",9.5
2017-07-21,47,"B","N","3","3",3.4
2017-07-21,47,"B","N","3","4",6.1
2017-07-21,47,"B","N","3","5",5.5
2017-07-21,47,"B","N","3","6",8.7
2017-07-21,47,"B","N","3","7",6.5
2017-07-21,47,"B","N","4","1",9.4
2017-07-21,47,"B","N","4","2",4.1
2017-07-21,47,"B","N","4","3",6.3
2017-07-21,47,"B","N","4","4",8.3
2017-07-21,47,"B","N","4","5",5.6
2017-07-21,47,"B","N","4","6",4.2
2017-07-21,47,"B","N","4","7",7
2017-07-21,47,"B","N","5","1",5.4
2017-07-21,47,"B","N","5","2",2.2
2017-07-21,47,"B","N","5","3",4.1
2017-07-21,47,"B","N","5","4",3.1
2017-07-21,47,"B","N","5","5",4.8
2017-07-21,47,"B","N","5","6",5.9
2017-07-21,47,"B","N","5","7",7.6
2017-07-21,47,"B","N","6","1",4.4
2017-07-21,47,"B","N","6","2",5.6
2017-07-21,47,"B","N","6","3",4
2017-07-21,47,"B","N","6","4",3
2017-07-21,47,"B","N","6","5",4.6
2017-07-21,47,"B","N","6","6",7.5
2017-07-21,47,"B","N","6","7",6.4
2017-07-21,47,"B","N","7","1",6.9
2017-07-21,47,"B","N","7","2",3.1
2017-07-21,47,"B","N","7","3",7.2
2017-07-21,47,"B","N","7","4",3.9
2017-07-21,47,"B","N","7","5",5.8
2017-07-21,47,"B","N","7","6",9
2017-07-21,47,"B","N","7","7",7
2017-07-21,47,"B","N","8","1",5.2
2017-07-21,47,"B","N","8","2",5.7
2017-07-21,47,"B","N","8","3",4.5
2017-07-21,47,"B","N","8","4",4.1
2017-07-21,47,"B","N","8","5",3.1
2017-07-21,47,"B","N","8","6",7.6
2017-07-21,47,"B","N","8","7",4.6
2017-07-21,47,"B","N","9","1",3.4
2017-07-21,47,"B","N","9","2",3
2017-07-21,47,"B","N","9","3",6.1
2017-07-21,47,"B","N","9","4",2.6
2017-07-21,47,"B","N","9","5",5.1
2017-07-21,47,"B","N","9","6",2.5
2017-07-21,47,"B","N","9","7",3.1
2017-07-21,47,"B","N","10","1",4.8
2017-07-21,47,"B","N","10","2",7.3
2017-07-21,47,"B","N","10","3",4.3
2017-07-21,47,"B","N","10","4",3
2017-07-21,47,"B","N","10","5",3.9
2017-07-21,47,"B","N","10","6",5.5
2017-07-21,47,"B","N","10","7",8
2017-07-22,48,"A","Y","1","1",NA
2017-07-22,48,"A","Y","1","2",NA
2017-07-22,48,"A","Y","1","3",NA
2017-07-22,48,"A","Y","1","4",NA
2017-07-22,48,"A","Y","1","5",NA
2017-07-22,48,"A","Y","1","6",NA
2017-07-22,48,"A","Y","1","7",NA
2017-07-22,48,"A","Y","2","1",NA
2017-07-22,48,"A","Y","2","2",NA
2017-07-22,48,"A","Y","2","3",NA
2017-07-22,48,"A","Y","2","4",NA
2017-07-22,48,"A","Y","2","5",NA
2017-07-22,48,"A","Y","2","6",NA
2017-07-22,48,"A","Y","2","7",NA
2017-07-22,48,"A","Y","3","1",NA
2017-07-22,48,"A","Y","3","2",NA
2017-07-22,48,"A","Y","3","3",NA
2017-07-22,48,"A","Y","3","4",NA
2017-07-22,48,"A","Y","3","5",NA
2017-07-22,48,"A","Y","3","6",NA
2017-07-22,48,"A","Y","3","7",NA
2017-07-22,48,"A","Y","4","1",NA
2017-07-22,48,"A","Y","4","2",NA
2017-07-22,48,"A","Y","4","3",NA
2017-07-22,48,"A","Y","4","4",NA
2017-07-22,48,"A","Y","4","5",NA
2017-07-22,48,"A","Y","4","6",NA
2017-07-22,48,"A","Y","4","7",NA
2017-07-22,48,"A","Y","5","1",NA
2017-07-22,48,"A","Y","5","2",NA
2017-07-22,48,"A","Y","5","3",NA
2017-07-22,48,"A","Y","5","4",NA
2017-07-22,48,"A","Y","5","5",NA
2017-07-22,48,"A","Y","5","6",NA
2017-07-22,48,"A","Y","5","7",NA
2017-07-22,48,"A","Y","6","1",NA
2017-07-22,48,"A","Y","6","2",NA
2017-07-22,48,"A","Y","6","3",NA
2017-07-22,48,"A","Y","6","4",NA
2017-07-22,48,"A","Y","6","5",NA
2017-07-22,48,"A","Y","6","6",NA
2017-07-22,48,"A","Y","6","7",NA
2017-07-22,48,"A","Y","7","1",NA
2017-07-22,48,"A","Y","7","2",NA
2017-07-22,48,"A","Y","7","3",NA
2017-07-22,48,"A","Y","7","4",NA
2017-07-22,48,"A","Y","7","5",NA
2017-07-22,48,"A","Y","7","6",NA
2017-07-22,48,"A","Y","7","7",NA
2017-07-22,48,"A","Y","8","1",NA
2017-07-22,48,"A","Y","8","2",NA
2017-07-22,48,"A","Y","8","3",NA
2017-07-22,48,"A","Y","8","4",NA
2017-07-22,48,"A","Y","8","5",NA
2017-07-22,48,"A","Y","8","6",NA
2017-07-22,48,"A","Y","8","7",NA
2017-07-22,48,"A","Y","9","1",NA
2017-07-22,48,"A","Y","9","2",NA
2017-07-22,48,"A","Y","9","3",NA
2017-07-22,48,"A","Y","9","4",NA
2017-07-22,48,"A","Y","9","5",NA
2017-07-22,48,"A","Y","9","6",NA
2017-07-22,48,"A","Y","9","7",NA
2017-07-22,48,"A","Y","10","1",NA
2017-07-22,48,"A","Y","10","2",NA
2017-07-22,48,"A","Y","10","3",NA
2017-07-22,48,"A","Y","10","4",NA
2017-07-22,48,"A","Y","10","5",NA
2017-07-22,48,"A","Y","10","6",NA
2017-07-22,48,"A","Y","10","7",NA
2017-07-22,48,"B","N","1","1",6
2017-07-22,48,"B","N","1","2",6.1
2017-07-22,48,"B","N","1","3",8.9
2017-07-22,48,"B","N","1","4",7
2017-07-22,48,"B","N","1","5",3.5
2017-07-22,48,"B","N","1","6",5.5
2017-07-22,48,"B","N","1","7",3.2
2017-07-22,48,"B","N","2","1",3.6
2017-07-22,48,"B","N","2","2",7.1
2017-07-22,48,"B","N","2","3",8.2
2017-07-22,48,"B","N","2","4",6
2017-07-22,48,"B","N","2","5",9.7
2017-07-22,48,"B","N","2","6",8.4
2017-07-22,48,"B","N","2","7",3.2
2017-07-22,48,"B","N","3","1",7
2017-07-22,48,"B","N","3","2",9.4
2017-07-22,48,"B","N","3","3",5.5
2017-07-22,48,"B","N","3","4",7.1
2017-07-22,48,"B","N","3","5",6.2
2017-07-22,48,"B","N","3","6",9.5
2017-07-22,48,"B","N","3","7",7
2017-07-22,48,"B","N","4","1",9.9
2017-07-22,48,"B","N","4","2",4.5
2017-07-22,48,"B","N","4","3",6.5
2017-07-22,48,"B","N","4","4",9
2017-07-22,48,"B","N","4","5",6.1
2017-07-22,48,"B","N","4","6",4.7
2017-07-22,48,"B","N","4","7",7.3
2017-07-22,48,"B","N","5","1",5.5
2017-07-22,48,"B","N","5","2",2.5
2017-07-22,48,"B","N","5","3",6.7
2017-07-22,48,"B","N","5","4",3.2
2017-07-22,48,"B","N","5","5",5.1
2017-07-22,48,"B","N","5","6",6.1
2017-07-22,48,"B","N","5","7",7.9
2017-07-22,48,"B","N","6","1",4.4
2017-07-22,48,"B","N","6","2",6
2017-07-22,48,"B","N","6","3",4.2
2017-07-22,48,"B","N","6","4",3.3
2017-07-22,48,"B","N","6","5",4.5
2017-07-22,48,"B","N","6","6",7.8
2017-07-22,48,"B","N","6","7",6.4
2017-07-22,48,"B","N","7","1",7.4
2017-07-22,48,"B","N","7","2",3.3
2017-07-22,48,"B","N","7","3",7.7
2017-07-22,48,"B","N","7","4",4
2017-07-22,48,"B","N","7","5",6.1
2017-07-22,48,"B","N","7","6",9.2
2017-07-22,48,"B","N","7","7",7.1
2017-07-22,48,"B","N","8","1",5.2
2017-07-22,48,"B","N","8","2",5.6
2017-07-22,48,"B","N","8","3",4.6
2017-07-22,48,"B","N","8","4",4.2
2017-07-22,48,"B","N","8","5",3.4
2017-07-22,48,"B","N","8","6",7.8
2017-07-22,48,"B","N","8","7",4.9
2017-07-22,48,"B","N","9","1",3.7
2017-07-22,48,"B","N","9","2",3
2017-07-22,48,"B","N","9","3",6.4
2017-07-22,48,"B","N","9","4",2.7
2017-07-22,48,"B","N","9","5",5.6
2017-07-22,48,"B","N","9","6",2.7
2017-07-22,48,"B","N","9","7",3.1
2017-07-22,48,"B","N","10","1",4.8
2017-07-22,48,"B","N","10","2",7.9
2017-07-22,48,"B","N","10","3",4.6
2017-07-22,48,"B","N","10","4",3.3
2017-07-22,48,"B","N","10","5",4
2017-07-22,48,"B","N","10","6",5.9
2017-07-22,48,"B","N","10","7",8.2
2017-07-23,49,"A","N","1","1",NA
2017-07-23,49,"A","N","1","2",NA
2017-07-23,49,"A","N","1","3",NA
2017-07-23,49,"A","N","1","4",NA
2017-07-23,49,"A","N","1","5",NA
2017-07-23,49,"A","N","1","6",NA
2017-07-23,49,"A","N","1","7",NA
2017-07-23,49,"A","N","2","1",NA
2017-07-23,49,"A","N","2","2",NA
2017-07-23,49,"A","N","2","3",NA
2017-07-23,49,"A","N","2","4",NA
2017-07-23,49,"A","N","2","5",NA
2017-07-23,49,"A","N","2","6",NA
2017-07-23,49,"A","N","2","7",NA
2017-07-23,49,"A","N","3","1",NA
2017-07-23,49,"A","N","3","2",NA
2017-07-23,49,"A","N","3","3",NA
2017-07-23,49,"A","N","3","4",NA
2017-07-23,49,"A","N","3","5",NA
2017-07-23,49,"A","N","3","6",NA
2017-07-23,49,"A","N","3","7",NA
2017-07-23,49,"A","N","4","1",NA
2017-07-23,49,"A","N","4","2",NA
2017-07-23,49,"A","N","4","3",NA
2017-07-23,49,"A","N","4","4",NA
